진료년도,시도,시군구,성별,연령군,환자수,입내원일수,요양급여비용총액
2023,울산,울산북구,남,0~9세,0,0,0
2023,울산,울산북구,남,10~19세,0,0,0
2023,울산,울산북구,남,20~29세,0,0,0
2023,울산,울산북구,남,30~39세,0,0,0
2023,울산,울산북구,남,40~49세,0,0,0
2023,울산,울산북구,남,50~59세,0,0,0
2023,울산,울산북구,남,60~69세,59,3160,265605970
2023,울산,울산북구,남,70~79세,131,7534,613047040
2023,울산,울산북구,남,80~89세,223,12576,1016424840
2023,울산,울산북구,남,90~99세,47,2155,171851050
2023,울산,울산북구,남,100세 이상,0,0,0
2023,울산,울산북구,여,0~9세,0,0,0
2023,울산,울산북구,여,10~19세,0,0,0
2023,울산,울산북구,여,20~29세,0,0,0
2023,울산,울산북구,여,30~39세,0,0,0
2023,울산,울산북구,여,40~49세,0,0,0
2023,울산,울산북구,여,50~59세,0,0,0
2023,울산,울산북구,여,60~69세,62,3970,334662080
2023,울산,울산북구,여,70~79세,288,14539,1154173830
2023,울산,울산북구,여,80~89세,775,62438,4989306240
2023,울산,울산북구,여,90~99세,278,25505,2012796530
2023,울산,울산북구,여,100세 이상,0,0,0
2023,울산,울산울주군,남,0~9세,0,0,0
2023,울산,울산울주군,남,10~19세,0,0,0
2023,울산,울산울주군,남,20~29세,0,0,0
2023,울산,울산울주군,남,30~39세,0,0,0
2023,울산,울산울주군,남,40~49세,0,0,0
2023,울산,울산울주군,남,50~59세,0,0,0
2023,울산,울산울주군,남,60~69세,36,3798,326833810
2023,울산,울산울주군,남,70~79세,120,10835,1038156470
2023,울산,울산울주군,남,80~89세,222,22786,2024983420
2023,울산,울산울주군,남,90~99세,61,6346,547952230
2023,울산,울산울주군,남,100세 이상,0,0,0
2023,울산,울산울주군,여,0~9세,0,0,0
2023,울산,울산울주군,여,10~19세,0,0,0
2023,울산,울산울주군,여,20~29세,0,0,0
2023,울산,울산울주군,여,30~39세,0,0,0
2023,울산,울산울주군,여,40~49세,0,0,0
2023,울산,울산울주군,여,50~59세,0,0,0
2023,울산,울산울주군,여,60~69세,32,4053,372467050
2023,울산,울산울주군,여,70~79세,193,19412,1712710460
2023,울산,울산울주군,여,80~89세,799,89777,7543503690
2023,울산,울산울주군,여,90~99세,298,37630,3175068070
2023,울산,울산울주군,여,100세 이상,12,2053,172614160
2023,경기,가평군,남,0~9세,0,0,0
2023,경기,가평군,남,10~19세,0,0,0
2023,경기,가평군,남,20~29세,0,0,0
2023,경기,가평군,남,30~39세,0,0,0
2023,경기,가평군,남,40~49세,0,0,0
2023,경기,가평군,남,50~59세,0,0,0
2023,경기,가평군,남,60~69세,23,514,40303970
2023,경기,가평군,남,70~79세,86,356,25171900
2023,경기,가평군,남,80~89세,173,813,46782900
2023,경기,가평군,남,90~99세,34,271,19948320
2023,경기,가평군,남,100세 이상,0,0,0
2023,경기,가평군,여,0~9세,0,0,0
2023,경기,가평군,여,10~19세,0,0,0
2023,경기,가평군,여,20~29세,0,0,0
2023,경기,가평군,여,30~39세,0,0,0
2023,경기,가평군,여,40~49세,0,0,0
2023,경기,가평군,여,50~59세,0,0,0
2023,경기,가평군,여,60~69세,21,82,6179030
2023,경기,가평군,여,70~79세,120,330,21265150
2023,경기,가평군,여,80~89세,370,1353,62994520
2023,경기,가평군,여,90~99세,94,351,9639360
2023,경기,가평군,여,100세 이상,0,0,0
2023,경기,양평군,남,0~9세,0,0,0
2023,경기,양평군,남,10~19세,0,0,0
2023,경기,양평군,남,20~29세,0,0,0
2023,경기,양평군,남,30~39세,0,0,0
2023,경기,양평군,남,40~49세,0,0,0
2023,경기,양평군,남,50~59세,0,0,0
2023,경기,양평군,남,60~69세,59,2559,204200220
2023,경기,양평군,남,70~79세,197,4837,387077700
2023,경기,양평군,남,80~89세,468,7329,548453830
2023,경기,양평군,남,90~99세,102,1420,87523410
2023,경기,양평군,남,100세 이상,0,0,0
2023,경기,양평군,여,0~9세,0,0,0
2023,경기,양평군,여,10~19세,0,0,0
2023,경기,양평군,여,20~29세,0,0,0
2023,경기,양평군,여,30~39세,0,0,0
2023,경기,양평군,여,40~49세,0,0,0
2023,경기,양평군,여,50~59세,0,0,0
2023,경기,양평군,여,60~69세,53,1446,119992290
2023,경기,양평군,여,70~79세,309,5711,462102100
2023,경기,양평군,여,80~89세,1233,24632,1643965260
2023,경기,양평군,여,90~99세,555,9871,545817150
2023,경기,양평군,여,100세 이상,17,542,30971070
2023,경기,연천군,남,0~9세,0,0,0
2023,경기,연천군,남,10~19세,0,0,0
2023,경기,연천군,남,20~29세,0,0,0
2023,경기,연천군,남,30~39세,0,0,0
2023,경기,연천군,남,40~49세,0,0,0
2023,경기,연천군,남,50~59세,0,0,0
2023,경기,연천군,남,60~69세,19,64,5540020
2023,경기,연천군,남,70~79세,58,290,20842640
2023,경기,연천군,남,80~89세,115,561,34565220
2023,경기,연천군,남,90~99세,32,520,35784100
2023,경기,연천군,남,100세 이상,0,0,0
2023,경기,연천군,여,0~9세,0,0,0
2023,경기,연천군,여,10~19세,0,0,0
2023,경기,연천군,여,20~29세,0,0,0
2023,경기,연천군,여,30~39세,0,0,0
2023,경기,연천군,여,40~49세,0,0,0
2023,경기,연천군,여,50~59세,0,0,0
2023,경기,연천군,여,60~69세,23,77,6432770
2023,경기,연천군,여,70~79세,130,678,53123840
2023,경기,연천군,여,80~89세,316,1630,102802040
2023,경기,연천군,여,90~99세,99,1146,66671840
2023,경기,연천군,여,100세 이상,0,0,0
2023,경기,광명시,남,0~9세,0,0,0
2023,경기,광명시,남,10~19세,0,0,0
2023,경기,광명시,남,20~29세,0,0,0
2023,경기,광명시,남,30~39세,0,0,0
2023,경기,광명시,남,40~49세,0,0,0
2023,경기,광명시,남,50~59세,0,0,0
2023,경기,광명시,남,60~69세,61,818,79765610
2023,경기,광명시,남,70~79세,337,4007,386735720
2023,경기,광명시,남,80~89세,412,6101,540342710
2023,경기,광명시,남,90~99세,93,1054,83627530
2023,경기,광명시,남,100세 이상,0,0,0
2023,경기,광명시,여,0~9세,0,0,0
2023,경기,광명시,여,10~19세,0,0,0
2023,경기,광명시,여,20~29세,0,0,0
2023,경기,광명시,여,30~39세,0,0,0
2023,경기,광명시,여,40~49세,0,0,0
2023,경기,광명시,여,50~59세,0,0,0
2023,경기,광명시,여,60~69세,75,781,72873840
2023,경기,광명시,여,70~79세,393,5534,504039030
2023,경기,광명시,여,80~89세,1060,27877,2444406740
2023,경기,광명시,여,90~99세,326,10031,906764180
2023,경기,광명시,여,100세 이상,0,0,0
2023,경기,동두천시,남,0~9세,0,0,0
2023,경기,동두천시,남,10~19세,0,0,0
2023,경기,동두천시,남,20~29세,0,0,0
2023,경기,동두천시,남,30~39세,0,0,0
2023,경기,동두천시,남,40~49세,0,0,0
2023,경기,동두천시,남,50~59세,0,0,0
2023,경기,동두천시,남,60~69세,50,3332,288878110
2023,경기,동두천시,남,70~79세,143,8867,759903580
2023,경기,동두천시,남,80~89세,257,10240,896136460
2023,경기,동두천시,남,90~99세,47,2206,207180860
2023,경기,동두천시,남,100세 이상,0,0,0
2023,경기,동두천시,여,0~9세,0,0,0
2023,경기,동두천시,여,10~19세,0,0,0
2023,경기,동두천시,여,20~29세,0,0,0
2023,경기,동두천시,여,30~39세,0,0,0
2023,경기,동두천시,여,40~49세,0,0,0
2023,경기,동두천시,여,50~59세,0,0,0
2023,경기,동두천시,여,60~69세,48,2640,222119890
2023,경기,동두천시,여,70~79세,213,8368,754050190
2023,경기,동두천시,여,80~89세,654,49492,4223201820
2023,경기,동두천시,여,90~99세,219,18384,1538805760
2023,경기,동두천시,여,100세 이상,0,0,0
2023,경기,부천시,남,0~9세,0,0,0
2023,경기,부천시,남,10~19세,0,0,0
2023,경기,부천시,남,20~29세,0,0,0
2023,경기,부천시,남,30~39세,0,0,0
2023,경기,부천시,남,40~49세,0,0,0
2023,경기,부천시,남,50~59세,58,2580,233467580
2023,경기,부천시,남,60~69세,355,10683,947428510
2023,경기,부천시,남,70~79세,963,28427,2575690100
2023,경기,부천시,남,80~89세,1303,37515,3230533110
2023,경기,부천시,남,90~99세,282,10410,894819960
2023,경기,부천시,남,100세 이상,18,775,69672840
2023,경기,부천시,여,0~9세,0,0,0
2023,경기,부천시,여,10~19세,0,0,0
2023,경기,부천시,여,20~29세,0,0,0
2023,경기,부천시,여,30~39세,0,0,0
2023,경기,부천시,여,40~49세,0,0,0
2023,경기,부천시,여,50~59세,53,1386,128173770
2023,경기,부천시,여,60~69세,395,6830,599894370
2023,경기,부천시,여,70~79세,1351,27121,2433024060
2023,경기,부천시,여,80~89세,3740,116740,9750797230
2023,경기,부천시,여,90~99세,1254,52691,4278981290
2023,경기,부천시,여,100세 이상,39,1939,164535320
2023,경기,부천소사구,남,0~9세,0,0,0
2023,경기,부천소사구,남,10~19세,0,0,0
2023,경기,부천소사구,남,20~29세,0,0,0
2023,경기,부천소사구,남,30~39세,0,0,0
2023,경기,부천소사구,남,40~49세,0,0,0
2023,경기,부천소사구,남,50~59세,0,0,0
2023,경기,부천소사구,남,60~69세,24,178,14922280
2023,경기,부천소사구,남,70~79세,111,1435,136173970
2023,경기,부천소사구,남,80~89세,146,2112,214512410
2023,경기,부천소사구,남,90~99세,43,1098,101488450
2023,경기,부천소사구,남,100세 이상,0,0,0
2023,경기,부천소사구,여,0~9세,0,0,0
2023,경기,부천소사구,여,10~19세,0,0,0
2023,경기,부천소사구,여,20~29세,0,0,0
2023,경기,부천소사구,여,30~39세,0,0,0
2023,경기,부천소사구,여,40~49세,0,0,0
2023,경기,부천소사구,여,50~59세,0,0,0
2023,경기,부천소사구,여,60~69세,28,274,24970790
2023,경기,부천소사구,여,70~79세,131,1133,123026580
2023,경기,부천소사구,여,80~89세,420,4248,388940930
2023,경기,부천소사구,여,90~99세,150,1592,138520990
2023,경기,부천소사구,여,100세 이상,0,0,0
2023,경기,부천오정구,남,0~9세,0,0,0
2023,경기,부천오정구,남,10~19세,0,0,0
2023,경기,부천오정구,남,20~29세,0,0,0
2023,경기,부천오정구,남,30~39세,0,0,0
2023,경기,부천오정구,남,40~49세,0,0,0
2023,경기,부천오정구,남,50~59세,0,0,0
2023,경기,부천오정구,남,60~69세,38,303,27230750
2023,경기,부천오정구,남,70~79세,88,756,68001600
2023,경기,부천오정구,남,80~89세,144,1279,111793830
2023,경기,부천오정구,남,90~99세,34,377,34068740
2023,경기,부천오정구,남,100세 이상,0,0,0
2023,경기,부천오정구,여,0~9세,0,0,0
2023,경기,부천오정구,여,10~19세,0,0,0
2023,경기,부천오정구,여,20~29세,0,0,0
2023,경기,부천오정구,여,30~39세,0,0,0
2023,경기,부천오정구,여,40~49세,0,0,0
2023,경기,부천오정구,여,50~59세,0,0,0
2023,경기,부천오정구,여,60~69세,47,469,42983780
2023,경기,부천오정구,여,70~79세,163,806,70220240
2023,경기,부천오정구,여,80~89세,588,4822,405468220
2023,경기,부천오정구,여,90~99세,220,2421,207236320
2023,경기,부천오정구,여,100세 이상,0,0,0
2023,경기,부천원미구,남,0~9세,0,0,0
2023,경기,부천원미구,남,10~19세,0,0,0
2023,경기,부천원미구,남,20~29세,0,0,0
2023,경기,부천원미구,남,30~39세,0,0,0
2023,경기,부천원미구,남,40~49세,0,0,0
2023,경기,부천원미구,남,50~59세,21,158,12735530
2023,경기,부천원미구,남,60~69세,114,687,51246540
2023,경기,부천원미구,남,70~79세,289,1394,111886230
2023,경기,부천원미구,남,80~89세,370,1801,156825830
2023,경기,부천원미구,남,90~99세,58,214,14389730
2023,경기,부천원미구,남,100세 이상,0,0,0
2023,경기,부천원미구,여,0~9세,0,0,0
2023,경기,부천원미구,여,10~19세,0,0,0
2023,경기,부천원미구,여,20~29세,0,0,0
2023,경기,부천원미구,여,30~39세,0,0,0
2023,경기,부천원미구,여,40~49세,0,0,0
2023,경기,부천원미구,여,50~59세,22,96,11579370
2023,경기,부천원미구,여,60~69세,105,327,28027030
2023,경기,부천원미구,여,70~79세,413,1680,159798190
2023,경기,부천원미구,여,80~89세,1067,5377,438597220
2023,경기,부천원미구,여,90~99세,366,2067,152385180
2023,경기,부천원미구,여,100세 이상,0,0,0
2023,경기,성남수정구,남,0~9세,0,0,0
2023,경기,성남수정구,남,10~19세,0,0,0
2023,경기,성남수정구,남,20~29세,0,0,0
2023,경기,성남수정구,남,30~39세,0,0,0
2023,경기,성남수정구,남,40~49세,0,0,0
2023,경기,성남수정구,남,50~59세,0,0,0
2023,경기,성남수정구,남,60~69세,73,4478,428100740
2023,경기,성남수정구,남,70~79세,189,8011,764988940
2023,경기,성남수정구,남,80~89세,319,7031,606849360
2023,경기,성남수정구,남,90~99세,34,1664,140781750
2023,경기,성남수정구,남,100세 이상,0,0,0
2023,경기,성남수정구,여,0~9세,0,0,0
2023,경기,성남수정구,여,10~19세,0,0,0
2023,경기,성남수정구,여,20~29세,0,0,0
2023,경기,성남수정구,여,30~39세,0,0,0
2023,경기,성남수정구,여,40~49세,0,0,0
2023,경기,성남수정구,여,50~59세,10,82,8553230
2023,경기,성남수정구,여,60~69세,56,1689,166494820
2023,경기,성남수정구,여,70~79세,270,7307,670719450
2023,경기,성남수정구,여,80~89세,776,26168,2260323560
2023,경기,성남수정구,여,90~99세,237,11877,1024925270
2023,경기,성남수정구,여,100세 이상,0,0,0
2023,경기,성남중원구,남,0~9세,0,0,0
2023,경기,성남중원구,남,10~19세,0,0,0
2023,경기,성남중원구,남,20~29세,0,0,0
2023,경기,성남중원구,남,30~39세,0,0,0
2023,경기,성남중원구,남,40~49세,0,0,0
2023,경기,성남중원구,남,50~59세,0,0,0
2023,경기,성남중원구,남,60~69세,31,990,79160980
2023,경기,성남중원구,남,70~79세,136,1178,70755640
2023,경기,성남중원구,남,80~89세,202,3781,301116170
2023,경기,성남중원구,남,90~99세,35,788,62888770
2023,경기,성남중원구,남,100세 이상,0,0,0
2023,경기,성남중원구,여,0~9세,0,0,0
2023,경기,성남중원구,여,10~19세,0,0,0
2023,경기,성남중원구,여,20~29세,0,0,0
2023,경기,성남중원구,여,30~39세,0,0,0
2023,경기,성남중원구,여,40~49세,0,0,0
2023,경기,성남중원구,여,50~59세,0,0,0
2023,경기,성남중원구,여,60~69세,47,215,17210640
2023,경기,성남중원구,여,70~79세,202,2683,204284720
2023,경기,성남중원구,여,80~89세,596,14191,1129709560
2023,경기,성남중원구,여,90~99세,184,9499,755748420
2023,경기,성남중원구,여,100세 이상,0,0,0
2023,경기,성남분당구,남,0~9세,0,0,0
2023,경기,성남분당구,남,10~19세,0,0,0
2023,경기,성남분당구,남,20~29세,0,0,0
2023,경기,성남분당구,남,30~39세,0,0,0
2023,경기,성남분당구,남,40~49세,0,0,0
2023,경기,성남분당구,남,50~59세,54,659,53277390
2023,경기,성남분당구,남,60~69세,241,1139,142363860
2023,경기,성남분당구,남,70~79세,785,5464,607236570
2023,경기,성남분당구,남,80~89세,1468,12968,1167059490
2023,경기,성남분당구,남,90~99세,248,3348,300387470
2023,경기,성남분당구,남,100세 이상,0,0,0
2023,경기,성남분당구,여,0~9세,0,0,0
2023,경기,성남분당구,여,10~19세,0,0,0
2023,경기,성남분당구,여,20~29세,0,0,0
2023,경기,성남분당구,여,30~39세,0,0,0
2023,경기,성남분당구,여,40~49세,10,82,1913000
2023,경기,성남분당구,여,50~59세,48,179,18334150
2023,경기,성남분당구,여,60~69세,367,1712,199265970
2023,경기,성남분당구,여,70~79세,1615,10838,1007836890
2023,경기,성남분당구,여,80~89세,3457,34098,2845629200
2023,경기,성남분당구,여,90~99세,1008,15290,1157067660
2023,경기,성남분당구,여,100세 이상,31,990,82829080
2023,경기,수원권선구,남,0~9세,0,0,0
2023,경기,수원권선구,남,10~19세,0,0,0
2023,경기,수원권선구,남,20~29세,0,0,0
2023,경기,수원권선구,남,30~39세,0,0,0
2023,경기,수원권선구,남,40~49세,0,0,0
2023,경기,수원권선구,남,50~59세,0,0,0
2023,경기,수원권선구,남,60~69세,47,2106,210002460
2023,경기,수원권선구,남,70~79세,125,4516,463369290
2023,경기,수원권선구,남,80~89세,200,4054,415677140
2023,경기,수원권선구,남,90~99세,32,551,57451370
2023,경기,수원권선구,남,100세 이상,0,0,0
2023,경기,수원권선구,여,0~9세,0,0,0
2023,경기,수원권선구,여,10~19세,0,0,0
2023,경기,수원권선구,여,20~29세,0,0,0
2023,경기,수원권선구,여,30~39세,0,0,0
2023,경기,수원권선구,여,40~49세,0,0,0
2023,경기,수원권선구,여,50~59세,0,0,0
2023,경기,수원권선구,여,60~69세,64,1197,113120010
2023,경기,수원권선구,여,70~79세,214,3101,279224870
2023,경기,수원권선구,여,80~89세,571,17039,1433996690
2023,경기,수원권선구,여,90~99세,193,4886,373793350
2023,경기,수원권선구,여,100세 이상,0,0,0
2023,경기,수원장안구,남,0~9세,0,0,0
2023,경기,수원장안구,남,10~19세,0,0,0
2023,경기,수원장안구,남,20~29세,0,0,0
2023,경기,수원장안구,남,30~39세,0,0,0
2023,경기,수원장안구,남,40~49세,0,0,0
